ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,EMPLOYED_SPECIAL_VALUE,EMPLOYED_YEARS,TARGET_BAD,LOG_INCOME
5009006,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009007,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009008,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009009,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009010,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009012,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009014,M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,51.9,0,17.2,0,12.022756594390605
5009016,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009018,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009019,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009020,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009022,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009023,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009024,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009025,F,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,1,Unknown,4.0,42.3,0,8.5,0,12.283038316285214
5009027,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,54.4,0,29.7,0,12.506180941677357
5112862,F,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,54.4,0,29.7,0,12.506180941677357
5009028,F,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,39.6,0,7.6,0,12.323860125621126
5009029,F,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,39.6,0,7.6,0,12.323860125621126
5009031,F,0,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Accountants,1.0,28.9,0,3.3,0,12.660331092405906
5009032,F,0,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Accountants,1.0,28.9,0,3.3,0,12.660331092405906
5009033,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009034,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009035,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009036,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009037,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009038,F,0,0,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0,0,0,Unknown,2.0,51.2,1,-1.0,0,12.449610805747616
5009039,F,0,1,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,3.0,39.2,0,1.5,0,11.967187086434018
5009040,F,0,1,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,3.0,39.2,0,1.5,0,11.967187086434018
5009042,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009043,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009044,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009045,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009046,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009047,F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,48.3,0,2.4,0,11.908346971208951
5009050,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,30.1,0,6.3,0,12.218500103788143
5009051,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,30.1,0,6.3,0,12.218500103788143
5009052,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,30.1,0,6.3,0,12.218500103788143
5009053,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,30.1,0,6.3,0,12.218500103788143
5009055,F,0,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,30.1,0,6.3,0,12.218500103788143
5009056,M,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Drivers,1.0,24.3,0,2.4,0,12.218500103788143
5009057,M,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Drivers,1.0,24.3,0,2.4,0,12.218500103788143
5009058,F,1,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,Private service staff,1.0,20.5,0,2.2,0,11.630717389475995
5009060,F,0,1,0,94500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,61.2,1,-1.0,0,11.456365695436427
5009062,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009063,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009064,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009065,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009066,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009067,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009068,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009069,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009070,M,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,28.6,0,5.7,0,12.660331092405906
5009071,F,1,1,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,0,1,1,High skill tech staff,2.0,28.1,0,8.7,0,12.506180941677357
5009072,F,1,1,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,0,1,1,High skill tech staff,2.0,28.1,0,8.7,0,12.506180941677357
5009074,F,1,1,1,450000.0,State servant,Higher education,Married,House / apartment,0,1,1,Core staff,3.0,48.6,0,1.9,0,13.017005083966255
5009075,F,1,1,1,450000.0,State servant,Higher education,Married,House / apartment,0,1,1,Core staff,3.0,48.6,0,1.9,0,13.017005083966255
5009078,M,0,1,1,180000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Drivers,3.0,38.7,0,3.5,0,12.100717685412471
5009079,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,0,0,1,Laborers,2.0,27.6,0,8.7,0,11.630717389475995
5009080,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,0,0,1,Laborers,2.0,27.6,0,8.7,0,11.630717389475995
5009081,F,0,1,0,112500.0,Working,Higher education,Civil marriage,House / apartment,0,0,1,Laborers,2.0,27.6,0,8.7,0,11.630717389475995
5009083,M,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,56.2,0,15.7,0,11.407576060361786
5009084,M,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,56.2,0,15.7,0,11.407576060361786
5009088,M,1,0,2,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,4.0,40.4,0,8.2,0,12.218500103788143
5009089,M,1,0,2,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,4.0,40.4,0,8.2,0,12.218500103788143
5009090,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,34.6,0,11.0,0,12.419169901386761
5009092,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,33.4,0,3.3,0,13.547632419997361
5009094,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,33.4,0,3.3,0,13.547632419997361
5009095,M,1,1,1,765000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,33.4,0,3.3,0,13.547632419997361
5009096,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Accountants,3.0,37.5,0,12.0,0,12.506180941677357
5009097,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Accountants,3.0,37.5,0,12.0,0,12.506180941677357
5009098,F,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Accountants,3.0,37.5,0,12.0,0,12.506180941677357
5009099,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,0,0,0,Managers,1.0,36.4,0,1.5,0,12.660331092405906
5009100,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,0,0,0,Managers,1.0,36.4,0,1.5,0,12.660331092405906
5009103,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Drivers,4.0,35.2,0,11.1,0,11.967187086434018
5009104,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Drivers,4.0,35.2,0,11.1,0,11.967187086434018
5009105,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Drivers,4.0,35.2,0,11.1,0,11.967187086434018
5009106,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Drivers,4.0,35.2,0,11.1,0,11.967187086434018
5112876,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Drivers,4.0,35.2,0,11.1,0,11.967187086434018
5009108,M,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,2.0,42.0,0,7.5,0,12.793862088206213
5009109,M,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,2.0,42.0,0,7.5,0,12.793862088206213
5009110,F,0,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,High skill tech staff,2.0,24.2,0,0.9,0,11.630717389475995
5009116,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009117,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009118,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009120,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009122,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009123,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009124,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009125,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009126,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009127,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009128,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009129,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009130,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009131,F,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,Unknown,1.0,43.1,0,1.2,0,11.967187086434018
5009133,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009134,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009135,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009136,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009137,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009138,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009139,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009140,M,0,1,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,59.4,1,-1.0,0,12.854486546624395
5009141,F,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Managers,2.0,26.5,0,4.3,0,11.813037464800539
5009142,F,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Managers,2.0,26.5,0,4.3,0,11.813037464800539
5009143,M,1,0,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,50.1,1,-1.0,0,12.323860125621126
5009144,M,1,0,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2.0,50.1,1,-1.0,0,12.323860125621126
5009145,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,43.4,0,10.2,0,12.660331092405906
5009146,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,43.4,0,10.2,0,12.660331092405906
5009147,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,43.4,0,10.2,0,12.660331092405906
5009149,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,43.4,0,10.2,0,12.660331092405906
5009150,M,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,43.4,0,10.2,0,12.660331092405906
5009151,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009152,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009153,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009154,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009155,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009156,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009157,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009158,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009159,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009160,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009161,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009162,F,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.6,0,7.9,0,12.100717685412471
5009163,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,35.4,0,8.7,0,11.967187086434018
5009164,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,35.4,0,8.7,0,11.967187086434018
5009165,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,35.4,0,8.7,0,11.967187086434018
5009166,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,35.4,0,8.7,0,11.967187086434018
5009168,F,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,35.4,0,8.7,0,11.967187086434018
5009170,F,1,0,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,2.0,62.7,1,-1.0,0,11.87757552297847
5009177,M,1,0,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,Laborers,2.0,50.2,0,3.4,0,12.343662665771719
